
|KWGS        |89.5  MHz |FM |208 |ND  |-                   |C1 |-  |LIC    |TULSA                    |OK |US |BMLED  -20101110AAU |50.    kW |50.    kW |325.0   |325.0   |66586      |N |36 |1  |15.00 |W |95  |40 |32.00 |THE UNIVERSITY OF TULSA                                                     |   0.00 km |   0.00 mi |  0.00 deg |519.   m|519.0  m|-         |-       |1011355 |303.   m|1405321   |
|KJCC        |89.5  MHz |FM |208 |DA  |-                   |C2 |-  |CP     |CARNEGIE                 |OK |US |BPED   -20111104AEQ |38.    kW |0.     kW |141.0   |0.0     |122517     |N |35 |24 |37.00 |W |98  |16 |44.00 |CALVARY CHAPEL OF TWIN FALLS, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |600.   m|0.0    m|107718    |0.      |1050778 |76.    m|1479918   |
|K209DJ      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |CP     |CHICKASHA                |OK |US |BPFT   -20120315ABJ |0.     kW |0.018  kW |0.0     |0.0     |92541      |N |34 |59 |22.00 |W |98  |1  |44.00 |CALVARY CHAPEL OF TWIN FALLS, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|486.   m|108715    |-       |1011797 |78.    m|1491838   |
|KTEC        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |KLAMATH FALLS            |OR |US |BLED   -19850104LL  |0.21   kW |0.21   kW |56.0    |56.0    |62398      |N |42 |12 |59.00 |W |121 |47 |57.00 |OREGON STATE BOARD OF HIGHER EDUCATION                                      |   0.00 km |   0.00 mi |  0.00 deg |1377.  m|1377.0 m|-         |-       |-       |12.    m|75193     |
|K208AX      |89.5  MHz |FX |208 |DA  |-                   |D  |-  |LIC    |LAKEVIEW                 |OR |US |BLFT   -19851101TC  |0.005  kW |0.     kW |636.0   |0.0     |63000      |N |42 |15 |12.00 |W |120 |38 |31.00 |OREGON ST BOARD OF HIGHER ED FOR THE UNIV OF OREGON                         |   0.00 km |   0.00 mi |  0.00 deg |2358.  m|0.0    m|16150     |110.    |-       |0.     m|83090     |
|K208AZ      |89.5  MHz |FX |208 |DA  |-                   |D  |-  |LIC    |CANNON BEACH             |OR |US |BLFT   -19860501TA  |0.018  kW |0.     kW |-29.0   |0.0     |67110      |N |45 |53 |11.00 |W |123 |57 |8.00  |TILLICUM FOUNDATION                                                         |   0.00 km |   0.00 mi |  0.00 deg |96.    m|0.0    m|-         |0.      |-       |0.     m|87843     |
|K208CC      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |CAVE JUNCTION            |OR |US |BLFT   -19931202TC  |0.     kW |0.083  kW |0.0     |550.0   |50626      |N |42 |15 |31.00 |W |123 |37 |43.00 |OREGON ST BOARD OF HIGHER ED FOR THE UNIV OF OREGON                         |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1227.  m|-         |-       |-       |0.     m|192622    |
|K208DB      |89.5  MHz |FX |208 |DA  |-                   |D  |-  |LIC    |ENTERPRISE, ETC.         |OR |US |BLFT   -19980706TB  |0.01   kW |0.01   kW |523.0   |523.0   |89164      |N |45 |23 |58.00 |W |117 |23 |16.00 |RURAL OREGON WIRELESS TV, INC.                                              |   0.00 km |   0.00 mi |  0.00 deg |2189.  m|2189.0 m|15403     |0.      |-       |6.     m|270669    |
|K208EC      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |SILVER LAKE              |OR |US |BLFT   -20030619AAX |0.015  kW |0.015  kW |348.0   |0.0     |121809     |N |43 |9  |54.00 |W |120 |52 |46.00 |PACIFIC CASCADE COMMUNICATIONS CORPORATION                                  |   0.00 km |   0.00 mi |  0.00 deg |1724.  m|1724.0 m|28119     |-       |-       |10.7   m|667965    |
|KTCB        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |TILLAMOOK                |OR |US |BLED   -20040908AAU |0.38   kW |0.38   kW |351.0   |351.0   |93286      |N |45 |27 |59.00 |W |123 |55 |11.00 |TILLICUM FOUNDATION                                                         |   0.00 km |   0.00 mi |  0.00 deg |448.   m|448.0  m|-         |-       |1018405 |17.    m|1010064   |
|KPFR        |89.5  MHz |FM |208 |DA  |-                   |C1 |-  |LIC    |PINE GROVE               |OR |US |BLED   -20050610AIK |0.     kW |7.     kW |0.0     |510.0   |85834      |N |45 |19 |58.00 |W |121 |42 |48.00 |FAMILY STATIONS, INC.                                                       |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1853.  m|69582     |0.      |-       |18.    m|1067958   |
|KEFS        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |NORTH POWDER             |OR |US |BLED   -20090812AAR |0.165  kW |0.165  kW |544.8   |544.8   |122934     |N |45 |7  |26.00 |W |117 |46 |48.00 |CALVARY CHAPEL OF TWIN FALLS, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |1738.  m|1738.0 m|-         |-       |-       |52.    m|1327368   |
|KSKX        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |CHEMULT                  |OR |US |BLED   -20101101ABR |0.1    kW |0.1    kW |577.8   |577.8   |123313     |N |43 |18 |20.00 |W |121 |42 |58.00 |OREGON ST BOARD OF HIGHER ED FOR SO. OREGON UNIV                            |   0.00 km |   0.00 mi |  0.00 deg |2161.  m|2161.0 m|-         |-       |-       |12.2   m|1404795   |
|K208FN      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |BURNS                    |OR |US |BLFT   -20110301ABS |0.023  kW |0.023  kW |0.0     |0.0     |93781      |N |43 |33 |48.00 |W |119 |9  |33.00 |PACIFIC CASCADE COMMUNICATIONS CORPORATION                                  |   0.00 km |   0.00 mi |  0.00 deg |1612.  m|1612.0 m|103289    |-       |-       |31.    m|1419357   |
|KSKQ        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |ASHLAND                  |OR |US |BLED   -20110630AAA |0.018  kW |0.018  kW |596.0   |596.0   |173192     |N |42 |11 |54.00 |W |122 |29 |29.00 |MULTICULTURAL ASSOCIATION OF SOUTHERN OREGON                                |   0.00 km |   0.00 mi |  0.00 deg |1876.  m|1876.0 m|-         |-       |-       |13.    m|1433117   |
|KSKQ        |89.5  MHz |FM |208 |DA  |-                   |C2 |-  |CP     |ASHLAND                  |OR |US |BPED   -20120822AAA |0.56   kW |0.56   kW |596.0   |596.0   |173192     |N |42 |11 |53.00 |W |122 |29 |29.00 |MULTICULTURAL ASSOCIATION OF SOUTHERN OREGON                                |   0.00 km |   0.00 mi |  0.00 deg |1882.  m|1882.0 m|110268    |0.      |-       |19.    m|1512230   |
|KDCB        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |COOS BAY                 |OR |US |BLED   -20120912ABP |0.055  kW |0.055  kW |148.0   |148.0   |176687     |N |43 |21 |16.00 |W |124 |14 |30.00 |UCB USA, INC.                                                               |   0.00 km |   0.00 mi |  0.00 deg |202.   m|202.0  m|-         |-       |1027927 |21.    m|1515347   |
|KPFR        |89.5  MHz |FM |208 |DA  |-                   |C2 |-  |APP    |PINE GROVE               |OR |US |BPED   -20130412ABU |0.     kW |2.9    kW |0.0     |513.0   |85834      |N |45 |19 |58.00 |W |121 |42 |48.00 |FAMILY STATIONS, INC.                                                       |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1848.  m|113149    |0.      |-       |13.    m|1550562   |
|W208AF      |89.5  MHz |FX |208 |DA  |-                   |D  |-  |LIC    |NANTICOKE, ETC.          |PA |US |BLFT   -19871119TC  |0.016  kW |0.016  kW |313.0   |0.0     |20962      |N |41 |10 |57.00 |W |75  |52 |10.00 |FAMILY STATIONS, INC.                                                       |   0.00 km |   0.00 mi |  0.00 deg |706.   m|706.0  m|13812     |0.      |-       |0.     m|106922    |
|WDNR        |89.5  MHz |FM |208 |ND  |-                   |D  |-  |LIC    |CHESTER                  |PA |US |BLED   -1732        |0.008  kW |0.008  kW |26.0    |26.0    |72383      |N |39 |51 |42.00 |W |75  |21 |20.00 |WIDENER COLLEGE                                                             |   0.00 km |   0.00 mi |  0.00 deg |58.    m|58.0   m|-         |-       |-       |34.    m|289501    |
|WWPJ        |89.5  MHz |FM |208 |DA  |-                   |A  |-  |LIC    |PEN ARGYL                |PA |US |BLED   -20011113ACH |0.003  kW |0.1    kW |333.0   |333.0   |78699      |N |40 |53 |1.00  |W |75  |15 |43.00 |MERCER COUNTY COMMUNITY COLLEGE                                             |   0.00 km |   0.00 mi |  0.00 deg |557.   m|557.0  m|36483     |0.      |1016095 |45.    m|586854    |
|WAWN        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |FRANKLIN                 |PA |US |BLED   -20020628ABK |2.     kW |2.     kW |96.0    |96.0    |84440      |N |41 |23 |39.00 |W |79  |46 |20.00 |AMERICAN FAMILY ASSOCIATION                                                 |   0.00 km |   0.00 mi |  0.00 deg |503.   m|503.0  m|-         |-       |1020721 |50.    m|606150    |
|WNTE        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |MANSFIELD                |PA |US |BLED   -20051025ABM |0.115  kW |0.115  kW |-85.0   |-85.0   |39817      |N |41 |48 |23.00 |W |77  |4  |25.00 |WNTE-FM-MANSFIELD UNIVERSITY                                                |   0.00 km |   0.00 mi |  0.00 deg |401.   m|401.0  m|-         |-       |-       |17.    m|1093908   |
|WITF-FM     |89.5  MHz |FM |208 |ND  |-                   |B  |-  |LIC    |HARRISBURG               |PA |US |BMLED  -20040130ADW |5.9    kW |5.9    kW |415.0   |415.0   |73084      |N |40 |20 |44.00 |W |76  |52 |7.00  |WITF, INC.                                                                  |   0.00 km |   0.00 mi |  0.00 deg |599.   m|599.0  m|-         |-       |1040042 |199.   m|1112619   |
|WITF-FM     |89.5  MHz |FS |208 |ND  |-                   |B  |-  |LIC    |HARRISBURG               |PA |US |BXLED  -20060817ACV |13.6   kW |13.6   kW |257.6   |257.6   |73084      |N |40 |20 |44.00 |W |76  |52 |7.00  |WITF, INC.                                                                  |   0.00 km |   0.00 mi |  0.00 deg |437.4  m|437.4  m|-         |-       |-       |38.1   m|1139846   |
|WWPJ        |89.5  MHz |FM |208 |DA  |-                   |A  |-  |CP     |PEN ARGYL                |PA |US |BPED   -20101201AOZ |0.5    kW |0.5    kW |336.0   |336.0   |78699      |N |40 |53 |0.70  |W |75  |15 |43.40 |MERCER COUNTY COMMUNITY COLLEGE                                             |   0.00 km |   0.00 mi |  0.00 deg |557.   m|557.0  m|103164    |0.      |1016095 |45.    m|1398747   |
|W208BQ      |89.5  MHz |FX |208 |DA  |-                   |D  |-  |LIC    |CLARKS SUMMIT            |PA |US |BLFT   -20110705AAR |0.     kW |0.006  kW |0.0     |0.0     |87048      |N |41 |27 |59.00 |W |75  |41 |8.00  |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|605.   m|31326     |30.     |1256243 |30.    m|1434241   |
|WWPJ        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |APP    |PEN ARGYL                |PA |US |BSTA   -20130228AFK |0.     kW |0.03   kW |0.0     |323.8   |78699      |N |40 |53 |4.60  |W |75  |15 |42.10 |MERCER COUNTY COMMUNITY COLLEGE                                             |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|546.5  m|-         |-       |-       |36.    m|1542740   |
|W208AE      |89.5  MHz |FX |208 |DA  |-                   |D  |-  |LIC    |ANASCO                   |PR |US |BLFT   -19880119TI  |0.012  kW |0.     kW |0.0     |0.0     |42888      |N |18 |18 |54.00 |W |67  |10 |58.00 |MINISTERIO RADIAL CRISTO VIENE PRONTO, INC                                  |   0.00 km |   0.00 mi |  0.00 deg |355.   m|0.0    m|13834     |0.      |-       |0.     m|108483    |
|NEW         |89.5  MHz |FM |208 |ND  |-                   |A  |-  |APP    |MAYAGUEZ                 |PR |US |BNPED  -20071022DXS |3.     kW |3.     kW |336.6   |336.6   |123286     |N |18 |18 |51.00 |W |67  |11 |30.00 |PUERTO RICO PUBLIC BROADCASTING CORPORATION                                 |   0.00 km |   0.00 mi |  0.00 deg |415.1  m|415.1  m|-         |-       |1010409 |53.3   m|1315609   |
|W208BA      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |MYRTLE BEACH             |SC |US |BMLFT  -20060223AAK |0.019  kW |0.019  kW |92.0    |0.0     |12407      |N |33 |43 |16.00 |W |78  |53 |45.00 |CALVARY CHAPEL OF TWIN FALLS, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |97.    m|97.0   m|35560     |-       |1048277 |90.    m|1115888   |
|KLND        |89.5  MHz |FM |208 |ND  |-                   |C1 |-  |LIC    |LITTLE EAGLE             |SD |US |BLED   -19971031KB  |100.   kW |100.   kW |207.0   |207.0   |59762      |N |45 |44 |54.00 |W |100 |48 |30.00 |SEVENTH GENERATION MEDIA SVCS, INC.                                         |   0.00 km |   0.00 mi |  0.00 deg |802.   m|802.0  m|-         |-       |-       |177.   m|256256    |
|K208EX      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |BRANDON                  |SD |US |BLFT   -20070727ABQ |0.23   kW |0.23   kW |20.8    |0.0     |77977      |N |43 |36 |50.00 |W |96  |34 |26.00 |REFUGE MEDIA GROUP (NEW BOARD)                                              |   0.00 km |   0.00 mi |  0.00 deg |458.   m|458.0  m|79877     |-       |-       |46.    m|1197274   |
|DK208ES     |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |SISSETON                 |SD |US |BLFT   -20070920ADH |0.13   kW |0.13   kW |34.0    |0.0     |149643     |N |45 |37 |3.00  |W |97  |1  |5.00  |HORIZON CHRISTIAN FELLOWSHIP                                                |   0.00 km |   0.00 mi |  0.00 deg |449.   m|449.0  m|79503     |-       |1216524 |73.    m|1206353   |
|K208FG      |89.5  MHz |FX |208 |ND  |-                   |D  |-  |LIC    |MILBANK                  |SD |US |BLFT   -20080528AFN |0.21   kW |0.21   kW |47.4    |0.0     |93977      |N |45 |13 |19.00 |W |96  |37 |1.00  |REFUGE MEDIA GROUP (NEW BOARD)                                              |   0.00 km |   0.00 mi |  0.00 deg |394.   m|394.0  m|85778     |-       |-       |43.    m|1247965   |
|K208FM      |89.5  MHz |FX |208 |DA  |-                   |D  |-  |LIC    |PIERRE                   |SD |US |BLFT   -20110107ACG |0.     kW |0.092  kW |0.0     |118.3   |82017      |N |44 |25 |13.00 |W |100 |20 |47.90 |THE MOODY BIBLE INSTITUTE OF CHICAGO                                        |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|628.   m|101897    |0.      |1202683 |46.    m|1413766   |
|KDKO        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |LAKE ANDES               |SD |US |BLED   -20110211ABV |0.8    kW |0.     kW |145.0   |0.0     |172838     |N |43 |4  |59.00 |W |98  |28 |23.00 |NATIVE AMERICAN COMMUNITY BOARD, INC.                                       |   0.00 km |   0.00 mi |  0.00 deg |605.   m|0.0    m|-         |-       |-       |47.    m|1417529   |
|KTUT        |89.5  MHz |FM |208 |ND  |-                   |A  |-  |LIC    |FRANKFORT                |SD |US |BLED   -20120911ACI |0.1    kW |0.1    kW |2.6     |2.6     |177110     |N |44 |51 |19.30 |W |98  |16 |57.40 |CHURCH PLANTERS OF AMERICA                                                  |   0.00 km |   0.00 mi |  0.00 deg |394.   m|394.0  m|-         |-       |-       |2.5    m|1515189   |
|KTUT        |89.5  MHz |FM |208 |ND  |-                   |C1 |-  |APP    |FRANKFORT                |SD |US |BPED   -20121015AAF |91.    kW |91.    kW |151.4   |151.4   |177110     |N |44 |35 |24.00 |W |97  |40 |46.00 |CHURCH PLANTERS OF AMERICA                                                  |   0.00 km |   0.00 mi |  0.00 deg |665.7  m|665.7  m|-         |-       |1041658 |106.7  m|1520405   |
|KTUT        |89.5  MHz |FM |208 |ND  |-                   |C1 |-  |APP    |FRANKFORT                |SD |US |BPED   -20130417AAS |65.    kW |65.    kW |181.9   |181.9   |177110     |N |44 |35 |24.00 |W |97  |40 |46.00 |CHURCH PLANTERS OF AMERICA                                                  |   0.00 km |   0.00 mi |  0.00 deg |696.2  m|696.2  m|-         |-       |1041658 |137.2  m|1551181   |
|WMOT        |89.5  MHz |FM |208 |DA  |-                   |C1 |-  |LIC    |MURFREESBORO             |TN |US |BLED   -20050916AAV |100.   kW |100.   kW |206.0   |206.0   |41997      |N |36 |5  |7.00  |W |86  |26 |22.00 |MIDDLE TENNESSEE STATE UNIVERSITY                                           |   0.00 km |   0.00 mi |  0.00 deg |384.   m|384.0  m|67341     |0.      |1043064 |183.   m|1085353   |
|WETS-FM     |89.5  MHz |FM |208 |ND  |-                   |C  |-  |LIC    |JOHNSON CITY             |TN |US |BMLED  -20060802ATX |66.    kW |66.    kW |692.0   |692.0   |18253      |N |36 |26 |2.00  |W |82  |8  |8.00  |EAST TENNESSEE STATE UNIVERSITY                                             |   0.00 km |   0.00 mi |  0.00 deg |1318.  m|1318.0 m|-         |-       |-       |40.    m|1142818   |
|WETS-FM     |89.5  MHz |FS |208 |ND  |-                   |C  |-  |LIC    |JOHNSON CITY             |TN |US |BXLED  -20110804AAL |12.    kW |12.    kW |679.0   |679.0   |18253      |N |36 |26 |2.00  |W |82  |8  |8.00  |EAST TENNESSEE STATE UNIVERSITY                                             |   0.00 km |   0.00 mi |  0.00 deg |1301.  m|1301.0 m|-         |-       |-       |23.    m|1435984   |
|KLUX        |89.5  MHz |FM |208 |DA  |-                   |C1 |-  |LIC    |ROBSTOWN                 |TX |US |BLED   -19891206KA  |60.    kW |60.    kW |291.0   |291.0   |16945      |N |27 |44 |28.00 |W |97  |36 |8.00  |DIOCESAN TELECOMMUNICATIONS CORP.                                           |   0.00 km |   0.00 mi |  0.00 deg |307.   m|307.0  m|14042     |0.      |-       |288.   m|136679    |
